Monat;Strom in W/m2NGF;Warmwasser thermisch in in W/m2NGF;Waerme in W/m2NGF;Kaelte in W/m2NGF;Wind in MW;Photovoltaik in kW;Stunde;Datum
4;6,4800;2,05000;0;0;41;116;2602;19.04.2021
4;6,4900;1,77000;0;0;26;143,4;2603;19.04.2021
4;6,7200;2,37000;0;0;7;153,6;2604;19.04.2021
4;6,6700;2,91000;0;0;4;160,4;2605;19.04.2021
4;6,4000;2,05000;0;0;4;143,7;2606;19.04.2021
4;6,2200;1,49000;0;0;7;112,3;2607;19.04.2021
4;6,1100;1,49000;0;0;12;89;2608;19.04.2021
4;6,2600;2,05000;0;0;4;52,9;2609;19.04.2021
4;7,2500;2,32000;0;0;4;23,9;2610;19.04.2021
4;6,4800;1,99000;0;0;7;0,6;2611;19.04.2021
4;2,9800;1,41000;0;0;36;0;2612;19.04.2021
4;2,8100;1,10000;0;0;109;0;2613;19.04.2021
4;2,5300;0,55000;0;0;400;0;2614;19.04.2021
4;2,0300;0,55000;0;0;235;0;2615;19.04.2021
4;1,5600;0,27000;0;0;181;0;2616;19.04.2021
4;1,3100;0,27000;0;0;276;0;2617;20.04.2021
4;1,2400;0,27000;0;0;290;0;2618;20.04.2021
4;1,2300;0,55000;0;0;268;0;2619;20.04.2021
4;1,2400;0,55000;0;0;197;0;2620;20.04.2021
4;1,3600;1,10000;0;0;124;0;2621;20.04.2021
4;2,1000;1,64000;0;0;107;2,4;2622;20.04.2021
4;2,6100;2,81000;0;0;532;14,2;2623;20.04.2021
4;2,7200;2,81000;0;0;329;45,6;2624;20.04.2021
4;7,7000;2,53000;0;0;200;78,2;2625;20.04.2021
4;8,6300;2,05000;0;0;159;143,6;2626;20.04.2021
4;8,6500;1,77000;0;0;233;204,7;2627;20.04.2021
4;6,7200;2,68000;0;0;283;335,4;2628;20.04.2021
4;6,6700;2,91000;0;0;316;272,8;2629;20.04.2021
4;6,4000;1,74000;0;0;446;184,2;2630;20.04.2021
4;6,2200;1,65000;0;0;668;221,6;2631;20.04.2021
4;6,1100;1,64000;0;0;754;294,8;2632;20.04.2021
4;6,2600;1,74000;0;0;894;172,1;2633;20.04.2021
4;4,8400;2,32000;0;0;1013;85,2;2634;20.04.2021
4;6,4800;1,99000;0;0;782;6,3;2635;20.04.2021
4;2,9800;1,41000;0;0;895;0;2636;20.04.2021
4;2,8100;1,10000;0;0;1096;0;2637;20.04.2021
4;2,5300;0,55000;0;0;1251;0;2638;20.04.2021
4;2,0300;0,55000;0;0;1381;0;2639;20.04.2021
4;1,5600;0,27000;0;0;1472;0;2640;20.04.2021
4;1,3100;0,27000;0;0;1321;0;2641;21.04.2021
4;1,2400;0,27000;0;0;1226;0;2642;21.04.2021
4;1,2300;0,27000;0;0;1105;0;2643;21.04.2021
4;1,2400;0,27000;0;0;1045;0;2644;21.04.2021
4;1,3600;0,27000;0;0;979;0;2645;21.04.2021
4;1,9300;0,55000;0;0;978;10,3;2646;21.04.2021
4;2,4400;1,10000;0;0;659;75,1;2647;21.04.2021
4;2,5500;1,95000;0;0;289;153,4;2648;21.04.2021
4;2,5300;1,64000;0;0;217;233,7;2649;21.04.2021
4;2,4700;1,37000;0;0;172;310,6;2650;21.04.2021
4;2,4900;0,83000;0;0;103;375,8;2651;21.04.2021
4;2,7200;1,37000;0;0;71;413,8;2652;21.04.2021
4;2,6700;1,64000;0;0;78;418;2653;21.04.2021
4;2,4000;1,64000;0;0;135;391,1;2654;21.04.2021
4;2,2100;1,37000;0;0;163;345,7;2655;21.04.2021
4;2,1100;1,37000;0;0;178;274,2;2656;21.04.2021
4;2,2500;2,47000;0;0;187;192,2;2657;21.04.2021
4;2,6500;1,61000;0;0;171;93,4;2658;21.04.2021
4;3,0300;1,10000;0;0;229;3,5;2659;21.04.2021
4;2,9800;1,10000;0;0;359;0;2660;21.04.2021
4;2,8100;0,55000;0;0;273;0;2661;21.04.2021
4;2,5300;0,55000;0;0;257;0;2662;21.04.2021
4;2,0300;0,55000;0;0;265;0;2663;21.04.2021
4;1,5600;0,27000;0;0;416;0;2664;21.04.2021
4;1,3100;0,27000;0;0;543;0;2665;22.04.2021
4;1,2400;0,27000;0;0;616;0;2666;22.04.2021
4;1,2300;0,27000;0;0;540;0;2667;22.04.2021
4;1,2400;0,27000;0;0;529;0;2668;22.04.2021
4;1,3600;0,27000;0;0;549;0;2669;22.04.2021
4;1,9300;0,27000;0;0;523;14,5;2670;22.04.2021
4;2,4400;0,27000;0;0;489;67,8;2671;22.04.2021
4;2,5500;0,86000;0;0;388;150,3;2672;22.04.2021
4;2,5300;0,83000;0;0;403;223;2673;22.04.2021
4;2,4700;1,64000;0;0;222;283,9;2674;22.04.2021
4;2,4900;1,64000;0;0;230;340,3;2675;22.04.2021
4;2,7200;2,19000;0;0;309;352,8;2676;22.04.2021
4;2,6700;2,19000;0;0;367;353,6;2677;22.04.2021
4;2,4000;1,92000;0;0;407;331,4;2678;22.04.2021
4;2,2100;1,37000;0;0;379;287,5;2679;22.04.2021
4;2,1100;1,10000;0;0;349;220,2;2680;22.04.2021
4;2,2500;1,37000;0;0;287;140,3;2681;22.04.2021
4;2,6500;1,33000;0;0;185;68;2682;22.04.2021
4;3,0300;1,64000;0;0;155;3,1;2683;22.04.2021
4;2,9800;1,10000;0;0;207;0;2684;22.04.2021
4;2,8100;1,10000;0;0;251;0;2685;22.04.2021
4;2,5300;0,55000;0;0;321;0;2686;22.04.2021
4;2,0300;0,55000;0;0;372;0;2687;22.04.2021
4;1,5600;0,27000;0;0;392;0;2688;22.04.2021
4;1,4100;0,27000;0;0;395;0;2689;23.04.2021
4;1,2700;0,27000;0;0;518;0;2690;23.04.2021
4;1,2400;0,55000;0;0;554;0;2691;23.04.2021
4;1,2300;0,55000;0;0;381;0;2692;23.04.2021
4;1,2500;1,10000;0;0;314;0;2693;23.04.2021
4;1,6100;1,64000;0;0;361;17,1;2694;23.04.2021
4;2,1000;2,81000;0;0;305;68,3;2695;23.04.2021
4;2,6100;2,81000;0;0;176;139,7;2696;23.04.2021
4;7,9000;2,53000;0;0;162;212,2;2697;23.04.2021
4;9,0700;2,05000;0;0;148;281,9;2698;23.04.2021
4;9,1900;2,08000;0;0;105;341,9;2699;23.04.2021
4;7,1700;2,37000;0;0;99;373,8;2700;23.04.2021
4;7,1100;2,91000;0;0;107;369,7;2701;23.04.2021
4;6,8900;2,05000;0;0;143;356,6;2702;23.04.2021
4;6,7100;1,49000;0;0;115;316,1;2703;23.04.2021
4;6,6800;1,49000;0;0;70;258;2704;23.04.2021
4;6,8600;1,74000;0;0;74;187,1;2705;23.04.2021
4;5,3800;2,32000;0;0;80;97,8;2706;23.04.2021
4;6,8400;1,99000;0;0;81;5,1;2707;23.04.2021
4;3,1500;1,41000;0;0;113;0;2708;23.04.2021
4;2,6900;1,10000;0;0;153;0;2709;23.04.2021
4;2,5700;0,55000;0;0;91;0;2710;23.04.2021
4;2,2600;0,55000;0;0;64;0;2711;23.04.2021
4;1,6500;0,27000;0;0;68;0;2712;23.04.2021
4;1,8000;0,27000;0;0;47;0;2713;24.04.2021
4;1,4900;0,27000;0;0;52;0;2714;24.04.2021
4;1,3100;0,55000;0;0;150;0;2715;24.04.2021
4;1,2400;0,55000;0;0;451;0;2716;24.04.2021
4;1,2300;1,10000;0;0;630;0;2717;24.04.2021
4;1,4000;1,64000;0;0;562;14,9;2718;24.04.2021
4;1,4300;2,81000;0;0;344;69,5;2719;24.04.2021
4;1,7100;3,12000;0;0;123;139,2;2720;24.04.2021
4;5,2000;2,22000;0;0;104;200,2;2721;24.04.2021
4;6,8600;2,36000;0;0;105;271,6;2722;24.04.2021
4;7,2200;1,77000;0;0;91;308,1;2723;24.04.2021
4;7,5000;2,37000;0;0;71;338,3;2724;24.04.2021
4;7,5400;2,91000;0;0;79;299,3;2725;24.04.2021
4;6,9900;2,05000;0;0;65;304,3;2726;24.04.2021
4;6,5400;1,49000;0;0;40;312,3;2727;24.04.2021
4;6,3200;1,18000;0;0;28;199,7;2728;24.04.2021
4;6,1300;2,05000;0;0;21;122,3;2729;24.04.2021
4;4,3800;2,32000;0;0;22;53,9;2730;24.04.2021
4;5,9900;1,99000;0;0;23;1,6;2731;24.04.2021
4;2,8800;1,41000;0;0;24;0;2732;24.04.2021
4;2,7900;1,10000;0;0;27;0;2733;24.04.2021
4;2,6400;0,55000;0;0;28;0;2734;24.04.2021
4;2,4100;0,55000;0;0;45;0;2735;24.04.2021
4;1,5600;0,27000;0;0;65;0;2736;24.04.2021
4;1,3100;0,27000;0;0;106;0;2737;25.04.2021
4;1,2400;0,27000;0;0;145;0;2738;25.04.2021
4;1,2300;0,55000;0;0;172;0;2739;25.04.2021
4;1,2400;0,55000;0;0;164;0;2740;25.04.2021
4;1,3600;1,10000;0;0;163;0;2741;25.04.2021
4;2,1000;1,64000;0;0;181;17,3;2742;25.04.2021
4;2,6100;2,81000;0;0;150;84;2743;25.04.2021
4;2,7200;3,12000;0;0;58;178,7;2744;25.04.2021
4;7,7000;2,50000;0;0;44;284,5;2745;25.04.2021
4;6,4800;2,08000;0;0;115;366,9;2746;25.04.2021
4;6,4900;1,77000;0;0;134;407,6;2747;25.04.2021
4;6,7200;2,06000;0;0;135;140,8;2748;25.04.2021
4;6,6700;2,91000;0;0;184;225,2;2749;25.04.2021
4;6,4000;2,05000;0;0;256;235,3;2750;25.04.2021
4;6,2200;1,49000;0;0;450;140,2;2751;25.04.2021
4;6,1100;1,49000;0;0;712;70,9;2752;25.04.2021
4;6,2600;2,05000;0;0;1052;42,3;2753;25.04.2021
4;7,2500;2,32000;0;0;936;5,9;2754;25.04.2021
4;6,4800;1,99000;0;0;744;1,3;2755;25.04.2021
4;2,9800;1,41000;0;0;598;0;2756;25.04.2021
4;2,8100;1,10000;0;0;562;0;2757;25.04.2021
4;2,5300;0,55000;0;0;1039;0;2758;25.04.2021
4;2,0300;0,79000;0;0;1670;0;2759;25.04.2021
4;1,5600;0,02000;0;0;1427;0;2760;25.04.2021
4;1,3100;0,27000;0;0;1348;0;2761;26.04.2021
4;1,2400;0,27000;0;0;1443;0;2762;26.04.2021
4;1,2300;0,55000;0;0;1456;0;2763;26.04.2021
4;1,2400;0,55000;0;0;1511;0;2764;26.04.2021
4;1,3600;1,10000;0;0;1487;0;2765;26.04.2021
4;2,1000;1,64000;0;0;1250;17,1;2766;26.04.2021
4;2,6100;2,81000;0;0;1076;69,4;2767;26.04.2021
4;2,7200;2,81000;0;0;916;122,4;2768;26.04.2021
4;5,5400;2,53000;0;0;1449;183,9;2769;26.04.2021
4;6,4800;2,29000;0;0;1677;229,9;2770;26.04.2021
4;6,4900;1,84000;0;0;2205;261;2771;26.04.2021
4;6,7200;2,37000;0;0;2635;287,5;2772;26.04.2021
4;6,6700;2,91000;0;0;2753;280,8;2773;26.04.2021
4;6,4000;2,05000;0;0;2784;255,5;2774;26.04.2021
4;6,2200;1,49000;0;0;2665;221,3;2775;26.04.2021
4;6,1100;1,43000;0;0;2582;185,1;2776;26.04.2021
4;6,2600;2,05000;0;0;2426;101,9;2777;26.04.2021
4;4,8400;2,32000;0;0;2223;43;2778;26.04.2021
4;6,4800;1,99000;0;0;1826;1,3;2779;26.04.2021
4;2,9800;1,16000;0;0;1478;0;2780;26.04.2021
4;2,8100;1,10000;0;0;1333;0;2781;26.04.2021
4;2,5300;0,55000;0;0;1060;0;2782;26.04.2021
4;2,0300;0,55000;0;0;622;0;2783;26.04.2021
4;1,5600;0,27000;0;0;401;0;2784;26.04.2021
4;1,3100;0,27000;0;0;329;0;2785;27.04.2021
4;1,2400;0,27000;0;0;243;0;2786;27.04.2021
4;1,2300;0,55000;0;0;152;0;2787;27.04.2021
4;1,2400;0,55000;0;0;109;0;2788;27.04.2021
4;1,3600;1,10000;0;0;55;0;2789;27.04.2021
4;2,1000;1,64000;0;0;41;2;2790;27.04.2021
4;2,6100;2,81000;0;0;28;51,2;2791;27.04.2021
4;2,7200;2,81000;0;0;8;96,7;2792;27.04.2021
4;11,5200;2,53000;0;0;8;20,6;2793;27.04.2021
4;6,4800;2,05000;0;0;21;103,6;2794;27.04.2021
4;6,4900;1,77000;0;0;31;32,8;2795;27.04.2021
4;6,7200;2,37000;0;0;33;175,2;2796;27.04.2021
4;6,6700;2,91000;0;0;27;250,7;2797;27.04.2021
4;6,4000;2,05000;0;0;31;180,9;2798;27.04.2021
4;6,2200;1,80000;0;0;38;259,6;2799;27.04.2021
4;6,1100;1,49000;0;0;36;269,1;2800;27.04.2021
4;6,2600;1,74000;0;0;29;109,3;2801;27.04.2021
4;4,8400;2,32000;0;0;31;126,5;2802;27.04.2021
4;6,4800;1,99000;0;0;26;11,7;2803;27.04.2021
4;2,9800;1,41000;0;0;52;0;2804;27.04.2021
4;2,8100;1,10000;0;0;105;0;2805;27.04.2021
4;2,5300;0,55000;0;0;178;0;2806;27.04.2021
4;2,0300;0,55000;0;0;231;0;2807;27.04.2021
4;1,5600;0,27000;0;0;248;0;2808;27.04.2021
4;1,3100;0,27000;0;0;246;0;2809;28.04.2021
4;1,2400;0,27000;0;0;258;0;2810;28.04.2021
4;1,2300;0,27000;0;0;310;0;2811;28.04.2021
4;1,2400;0,27000;0;0;367;0;2812;28.04.2021
4;1,3600;0,27000;0;0;450;0;2813;28.04.2021
4;1,9300;0,55000;0;0;522;19,3;2814;28.04.2021
4;2,4400;1,10000;0;0;441;80,3;2815;28.04.2021
4;2,5500;1,95000;0;0;246;148,7;2816;28.04.2021
4;2,5300;1,64000;0;0;208;227,1;2817;28.04.2021
4;2,4700;1,37000;0;0;271;294;2818;28.04.2021
4;2,4900;0,83000;0;0;381;346,8;2819;28.04.2021
4;2,7200;1,37000;0;0;353;378,8;2820;28.04.2021
4;2,6700;1,64000;0;0;206;382,1;2821;28.04.2021
4;2,4000;1,64000;0;0;106;359,3;2822;28.04.2021
4;2,2100;1,37000;0;0;59;312,1;2823;28.04.2021
4;2,1100;1,37000;0;0;56;247,7;2824;28.04.2021
4;2,2500;2,47000;0;0;70;174,3;2825;28.04.2021
4;2,6500;1,61000;0;0;74;93,6;2826;28.04.2021
4;3,0300;1,10000;0;0;73;7,1;2827;28.04.2021
4;2,9800;1,10000;0;0;150;0;2828;28.04.2021
4;2,8100;0,55000;0;0;286;0;2829;28.04.2021
4;2,5300;0,55000;0;0;491;0;2830;28.04.2021
4;2,0300;0,55000;0;0;434;0;2831;28.04.2021
4;1,5600;0,27000;0;0;388;0;2832;28.04.2021
4;1,3100;0,27000;0;0;272;0;2833;29.04.2021
4;1,2400;0,27000;0;0;244;0;2834;29.04.2021
4;1,2300;0,27000;0;0;266;0;2835;29.04.2021
4;1,2400;0,27000;0;0;280;0;2836;29.04.2021
4;1,3600;0,27000;0;0;297;0;2837;29.04.2021
4;1,9300;0,27000;0;0;302;6,9;2838;29.04.2021
4;2,4400;0,27000;0;0;188;32;2839;29.04.2021
4;2,5500;0,55000;0;0;121;70,2;2840;29.04.2021
4;2,5300;1,14000;0;0;132;138,3;2841;29.04.2021
4;2,4700;1,64000;0;0;104;129;2842;29.04.2021
4;2,4900;1,64000;0;0;119;130,3;2843;29.04.2021
4;2,7200;1,88000;0;0;146;113,7;2844;29.04.2021
4;2,6700;2,50000;0;0;145;143,6;2845;29.04.2021
4;2,4000;1,92000;0;0;158;139,2;2846;29.04.2021
4;2,2100;1,37000;0;0;192;155,3;2847;29.04.2021
4;2,1100;1,10000;0;0;278;192,7;2848;29.04.2021
4;2,2500;1,37000;0;0;367;148;2849;29.04.2021
4;2,6500;1,62000;0;0;441;114,9;2850;29.04.2021
4;3,0300;1,35000;0;0;794;23,8;2851;29.04.2021
4;2,9800;1,10000;0;0;990;0;2852;29.04.2021
4;2,8100;1,10000;0;0;1221;0;2853;29.04.2021
4;2,5300;0,55000;0;0;1262;0;2854;29.04.2021
4;2,0300;0,55000;0;0;1202;0;2855;29.04.2021
4;1,5600;0,27000;0;0;1053;0;2856;29.04.2021
4;1,4100;0,27000;0;0;665;0;2857;30.04.2021
4;1,2700;0,27000;0;0;466;0;2858;30.04.2021
4;1,2400;0,55000;0;0;503;0;2859;30.04.2021
4;1,2300;0,55000;0;0;665;0;2860;30.04.2021
4;1,2500;1,10000;0;0;1037;0;2861;30.04.2021
4;1,6100;1,64000;0;0;1142;21;2862;30.04.2021
4;2,1000;2,81000;0;0;987;78,7;2863;30.04.2021
4;2,6100;2,88000;0;0;954;141,2;2864;30.04.2021
4;7,9000;2,47000;0;0;995;211,9;2865;30.04.2021
4;6,9200;2,36000;0;0;844;271,2;2866;30.04.2021
4;7,0400;1,77000;0;0;694;312,5;2867;30.04.2021
4;7,1700;2,37000;0;0;711;320,2;2868;30.04.2021
4;7,1100;2,91000;0;0;967;341,2;2869;30.04.2021
4;6,8900;2,05000;0;0;1199;336;2870;30.04.2021
4;8,8600;1,49000;0;0;1700;314,4;2871;30.04.2021
4;6,6800;1,49000;0;0;1407;263,5;2872;30.04.2021
4;6,8600;1,74000;0;0;1405;193;2873;30.04.2021
4;5,3800;2,57000;0;0;1821;115,4;2874;30.04.2021
4;6,8400;1,99000;0;0;1959;12,8;2875;30.04.2021
4;3,1500;1,41000;0;0;2123;0;2876;30.04.2021
4;2,6900;1,10000;0;0;2219;0;2877;30.04.2021
4;2,5700;0,55000;0;0;1994;0;2878;30.04.2021
4;2,2600;0,55000;0;0;1798;0;2879;30.04.2021
4;1,6500;0,27000;0;0;1650;0;2880;30.04.2021
5;1,8000;0,02000;0;0;1555;0;2881;01.05.2021
5;1,4900;0,27000;0;0;1408;0;2882;01.05.2021
5;1,3100;0,55000;0;0;1237;0;2883;01.05.2021
5;1,2400;0,55000;0;0;969;0;2884;01.05.2021
5;1,2300;1,10000;0;0;886;0;2885;01.05.2021
5;1,4000;1,64000;0;0;728;23,1;2886;01.05.2021
5;1,4300;2,81000;0;0;395;80,2;2887;01.05.2021
5;1,7100;3,12000;0;0;187;142,8;2888;01.05.2021
5;5,2000;2,53000;0;0;116;219,5;2889;01.05.2021
5;6,8600;2,05000;0;0;86;282,8;2890;01.05.2021
5;7,2200;1,77000;0;0;37;329,3;2891;01.05.2021
5;7,5000;2,37000;0;0;19;337,6;2892;01.05.2021
5;7,5400;2,91000;0;0;46;318,2;2893;01.05.2021
5;6,9900;2,05000;0;0;129;309,9;2894;01.05.2021
5;6,5400;1,49000;0;0;231;313,6;2895;01.05.2021
5;6,3200;1,18000;0;0;325;213,3;2896;01.05.2021
5;6,1300;2,05000;0;0;436;153,7;2897;01.05.2021
5;4,3800;2,32000;0;0;604;66,6;2898;01.05.2021
5;5,9900;1,99000;0;0;774;20,7;2899;01.05.2021
5;2,8800;1,41000;0;0;1131;0;2900;01.05.2021
5;2,7900;1,10000;0;0;1435;0;2901;01.05.2021
5;2,6400;0,55000;0;0;1472;0;2902;01.05.2021
5;2,4100;0,55000;0;0;1339;0;2903;01.05.2021
5;1,5600;0,27000;0;0;1340;0;2904;01.05.2021
5;1,3100;0,27000;0;0;1123;0;2905;02.05.2021
5;1,2400;0,27000;0;0;1389;0;2906;02.05.2021
5;1,2300;0,79000;0;0;2069;0;2907;02.05.2021
5;1,2400;0,55000;0;0;2007;0;2908;02.05.2021
5;1,3600;1,10000;0;0;1756;0;2909;02.05.2021
5;2,1000;1,40000;0;0;1159;2,4;2910;02.05.2021
5;2,6100;2,81000;0;0;729;74,9;2911;02.05.2021
5;2,7200;2,81000;0;0;363;129,2;2912;02.05.2021
5;5,5400;2,53000;0;0;222;154,3;2913;02.05.2021
5;6,4800;2,10000;0;0;374;239,3;2914;02.05.2021
5;6,4900;1,72000;0;0;494;99,2;2915;02.05.2021
5;6,7200;2,37000;0;0;403;216,8;2916;02.05.2021
5;6,6700;3,22000;0;0;344;283,1;2917;02.05.2021
5;6,4000;2,05000;0;0;280;317,3;2918;02.05.2021
5;6,2200;1,49000;0;0;280;248,8;2919;02.05.2021
5;6,1100;1,18000;0;0;187;154,9;2920;02.05.2021
5;6,2600;2,05000;0;0;94;101,8;2921;02.05.2021
5;5,1000;2,32000;0;0;198;16,3;2922;02.05.2021
5;6,4800;1,99000;0;0;692;11,9;2923;02.05.2021
5;2,9800;1,41000;0;0;913;0;2924;02.05.2021
5;2,8100;1,10000;0;0;1238;0;2925;02.05.2021
5;2,5300;0,55000;0;0;1061;0;2926;02.05.2021
5;2,0300;0,55000;0;0;963;0;2927;02.05.2021
5;1,5600;0,27000;0;0;1228;0;2928;02.05.2021
5;1,3100;0,27000;0;0;832;0;2929;03.05.2021
5;1,2400;0,27000;0;0;737;0;2930;03.05.2021
5;1,2300;0,55000;0;0;851;0;2931;03.05.2021
5;1,2400;0,55000;0;0;997;0;2932;03.05.2021
5;1,3600;1,10000;0;0;917;0,3;2933;03.05.2021
5;2,1000;1,64000;0;0;823;23,1;2934;03.05.2021
5;2,6100;2,81000;0;0;567;107,6;2935;03.05.2021
5;2,7200;3,12000;0;0;491;173,7;2936;03.05.2021
5;5,5400;2,53000;0;0;698;267;2937;03.05.2021
5;6,4800;2,05000;0;0;969;343,2;2938;03.05.2021
5;6,4900;1,77000;0;0;1409;404,4;2939;03.05.2021
5;6,7200;2,37000;0;0;1853;443,8;2940;03.05.2021
5;6,6700;2,91000;0;0;2229;450;2941;03.05.2021
5;6,4000;2,05000;0;0;2458;429,4;2942;03.05.2021
5;6,2200;1,49000;0;0;2540;381,3;2943;03.05.2021
5;6,1100;1,49000;0;0;2258;311,5;2944;03.05.2021
5;6,2600;1,99000;0;0;1935;225,3;2945;03.05.2021
5;7,0000;2,06000;0;0;1536;140,2;2946;03.05.2021
5;6,4800;1,99000;0;0;1269;48,1;2947;03.05.2021
5;2,9800;1,41000;0;0;1245;0;2948;03.05.2021
5;2,8100;1,10000;0;0;1417;0;2949;03.05.2021
5;2,5300;0,79000;0;0;2262;0;2950;03.05.2021
5;2,0300;0,55000;0;0;2597;0;2951;03.05.2021
5;1,5600;0,27000;0;0;2369;0;2952;03.05.2021
5;1,3100;0,27000;0;0;1952;0;2953;04.05.2021
5;1,2400;0,27000;0;0;1718;0;2954;04.05.2021
5;1,2300;0,55000;0;0;1708;0;2955;04.05.2021
5;1,2400;0,55000;0;0;1756;0;2956;04.05.2021
5;1,3600;1,10000;0;0;2033;0,3;2957;04.05.2021
5;2,1000;1,64000;0;0;2089;23,7;2958;04.05.2021
5;2,6100;2,81000;0;0;2081;108,6;2959;04.05.2021
5;2,7200;2,87000;0;0;2204;170,6;2960;04.05.2021
5;5,5400;2,53000;0;0;2285;261,8;2961;04.05.2021
5;6,4800;2,05000;0;0;2488;336,8;2962;04.05.2021
5;6,4900;1,77000;0;0;2195;395,3;2963;04.05.2021
5;6,7200;2,37000;0;0;1825;432,6;2964;04.05.2021
5;6,6700;2,91000;0;0;2041;438,4;2965;04.05.2021
5;6,4000;2,05000;0;0;2220;415,3;2966;04.05.2021
5;6,2200;1,49000;0;0;2386;367,1;2967;04.05.2021
5;6,1100;1,49000;0;0;2419;294,1;2968;04.05.2021
5;6,2600;1,98000;0;0;2285;208,5;2969;04.05.2021
5;4,8400;2,32000;0;0;1857;123,9;2970;04.05.2021
5;6,4800;1,74000;0;0;1187;43,5;2971;04.05.2021
5;2,9800;1,41000;0;0;934;0;2972;04.05.2021
5;2,8100;1,10000;0;0;703;0;2973;04.05.2021
5;2,5300;0,55000;0;0;474;0;2974;04.05.2021
5;2,0300;0,55000;0;0;240;0;2975;04.05.2021
5;1,5600;0,27000;0;0;148;0;2976;04.05.2021
5;1,3100;0,27000;0;0;118;0;2977;05.05.2021
5;1,2400;0,27000;0;0;125;0;2978;05.05.2021
5;1,2300;0,27000;0;0;171;0;2979;05.05.2021
5;1,2400;0,27000;0;0;165;0;2980;05.05.2021
5;1,3600;0,27000;0;0;127;0,6;2981;05.05.2021
5;1,9300;0,55000;0;0;116;26,1;2982;05.05.2021
5;2,4400;1,10000;0;0;71;96,8;2983;05.05.2021
5;2,5500;1,95000;0;0;16;156;2984;05.05.2021
5;2,5300;1,64000;0;0;5;236,5;2985;05.05.2021
5;2,4700;1,37000;0;0;4;309,1;2986;05.05.2021
5;2,4900;0,83000;0;0;13;366,2;2987;05.05.2021
5;2,7200;1,37000;0;0;17;404,4;2988;05.05.2021
5;2,6700;1,64000;0;0;33;408,2;2989;05.05.2021
5;2,4000;1,64000;0;0;36;395,1;2990;05.05.2021
5;2,2100;1,37000;0;0;24;347,8;2991;05.05.2021
5;2,1100;1,37000;0;0;15;288,3;2992;05.05.2021
5;2,2500;2,47000;0;1,79;28;220;2993;05.05.2021
5;2,6500;1,61000;0;5,7;81;141,5;2994;05.05.2021
5;3,0300;1,10000;0;6,09;232;53,5;2995;05.05.2021
5;2,9800;1,10000;0;3,84;432;0;2996;05.05.2021
5;2,8100;0,55000;0;2,58;541;0;2997;05.05.2021
5;2,5300;0,55000;0;1,63;275;0;2998;05.05.2021
5;2,0300;0,55000;0;0;299;0;2999;05.05.2021
5;1,5600;0,27000;0;0;663;0;3000;05.05.2021
5;1,3100;0,27000;0;0;343;0;3001;06.05.2021
5;1,2400;0,27000;0;0;299;0;3002;06.05.2021
5;1,2300;0,27000;0;0;325;0;3003;06.05.2021
5;1,2400;0,27000;0;0;742;0;3004;06.05.2021
5;1,3600;0,27000;0;0;1362;0,6;3005;06.05.2021
5;1,9300;0,52000;0;0;1852;25,3;3006;06.05.2021
5;2,4400;0,33000;0;0;1604;106,9;3007;06.05.2021
5;2,5500;0,55000;0;0;1307;159,6;3008;06.05.2021
5;2,5300;0,83000;0;0;705;237,1;3009;06.05.2021
5;2,4700;1,64000;0;0;543;290;3010;06.05.2021
5;2,4900;1,64000;0;0;457;334;3011;06.05.2021
5;2,7200;2,19000;0;5,89;437;367,2;3012;06.05.2021
5;2,6700;2,19000;0;6,52;404;376,2;3013;06.05.2021
5;2,4000;1,92000;0;6,44;537;341,9;3014;06.05.2021
5;2,2100;1,37000;0;6,28;642;321,3;3015;06.05.2021
5;2,1100;1,10000;0;5,68;774;259,2;3016;06.05.2021
5;2,2500;1,37000;0;5,19;817;190,6;3017;06.05.2021
5;2,6500;1,33000;0;4,94;804;109;3018;06.05.2021
5;3,0300;1,64000;0;5,46;901;32,3;3019;06.05.2021
5;2,9800;1,10000;0;3,82;1147;0;3020;06.05.2021
5;2,8100;1,10000;0;2,51;1229;0;3021;06.05.2021
5;2,5300;0,55000;0;1,36;1428;0;3022;06.05.2021
5;2,0300;0,55000;0;0;1107;0;3023;06.05.2021
5;1,5600;0,27000;0;0;1142;0;3024;06.05.2021
5;1,4100;0,27000;0;0;1297;0;3025;07.05.2021
5;1,2700;0,27000;0;0;1285;0;3026;07.05.2021
5;1,2400;0,55000;0;0;1378;0;3027;07.05.2021
5;1,2300;0,55000;0;0;1550;0;3028;07.05.2021
5;1,2500;1,35000;0;0;1723;0,6;3029;07.05.2021
5;1,6100;1,64000;0;0;1561;25,6;3030;07.05.2021
5;2,1000;2,81000;0;0;1566;95,8;3031;07.05.2021
5;2,6100;2,87000;0;0;2030;158,4;3032;07.05.2021
5;5,7500;2,53000;0;0;2382;247,2;3033;07.05.2021
5;6,9200;2,05000;0;0;2465;271,1;3034;07.05.2021
5;7,0400;1,77000;0;0;2538;328;3035;07.05.2021
5;7,1700;2,37000;0;0;2680;355;3036;07.05.2021
5;7,1100;2,91000;0;0;2770;371,6;3037;07.05.2021
5;6,8900;2,05000;0;0,74;2707;352,3;3038;07.05.2021
5;6,7100;1,49000;0;9,9;2524;327,9;3039;07.05.2021
5;6,6800;1,43000;0;9,42;2340;253;3040;07.05.2021
5;6,8600;2,05000;0;8,74;2227;177,7;3041;07.05.2021
5;5,3800;2,32000;0;8,7;2081;110,9;3042;07.05.2021
