Tue Nov  2 15:15:33 2021    output.dat

         383223021 function calls (361415256 primitive calls) in 312.193 seconds

   Ordered by: call count

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      134    0.000    0.000    0.014    0.000 <__array_function__ internals>:2(isclose)
      134    0.000    0.000    0.031    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\openpyxl\styles\colors.py:80(__init__)
      133    0.001    0.000    0.002    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\arrays\datetimelike.py:329(_get_getitem_freq)
   133/61    0.000    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\openpyxl\descriptors\serialisable.py:204(__hash__)
      133    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_tolower}
      133    0.000    0.000    0.000    0.000 {method '_from_backing_data' of 'pandas._libs.arrays.NDArrayBacked' objects}
      132    0.000    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\series.py:577(name)
      131    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\indexes\numeric.py:176(_validate_dtype)
      131    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\openpyxl\worksheet\_reader.py:78(_cast_number)
      130    0.001    0.000    0.005    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\common.py:100(is_bool_indexer)
      129    0.000    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\indexing.py:767(<genexpr>)
      129    0.000    0.000    0.002    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\indexing.py:920(<genexpr>)
      129    0.001    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\indexing.py:921(<genexpr>)
      127    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.2032.0_x64__qbz5n2kfra8p0\lib\typing.py:738(<genexpr>)
      126    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\numpy\ma\core.py:3504(mask)
      126    0.000    0.000    0.002    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\arrays\datetimelike.py:843(_hasnans)
      126    0.001    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\tseries\frequencies.py:431(_is_multiple)
      126    0.001    0.000    0.005    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.2032.0_x64__qbz5n2kfra8p0\lib\tkinter\__init__.py:329(__init__)
      126    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.2032.0_x64__qbz5n2kfra8p0\lib\tkinter\__init__.py:371(__str__)
      126    0.000    0.000    0.001    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.2032.0_x64__qbz5n2kfra8p0\lib\tkinter\__init__.py:375(set)
      126    0.000    0.000    0.008    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.2032.0_x64__qbz5n2kfra8p0\lib\tkinter\__init__.py:3110(__init__)
      126    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\cbook\__init__.py:102(__call__)
      126    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\cbook\__init__.py:606(__init__)
      126    0.001    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\cbook\__init__.py:664(bubble)
      126    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\transforms.py:296(y1)
      126    0.000    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\transforms.py:938(x0)
      126    0.000    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\transforms.py:943(y0)
      126    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\transforms.py:948(x1)
      126    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\transforms.py:953(y1)
      126    0.003    0.000    0.047    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\collections.py:76(__init__)
      126    0.000    0.000    0.028    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\colorbar.py:322(get_window_extent)
      126    0.000    0.000    0.018    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\collections.py:302(get_window_extent)
      126    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\collections.py:422(set_pickradius)
      126    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\collections.py:474(set_urls)
      126    0.000    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\collections.py:497(set_hatch)
      126    0.001    0.000    0.004    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\collections.py:597(set_linewidth)
      126    0.000    0.000    0.002    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\collections.py:617(set_linestyle)
      126    0.000    0.000    0.002    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\collections.py:730(set_antialiased)
      126    0.000    0.000    0.008    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\collections.py:774(set_facecolor)
      126    0.000    0.000    0.045    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\cm.py:469(autoscale_None)
      126    0.001    0.000    0.024    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\patches.py:733(__init__)
      126    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\patches.py:1073(get_path)
      126    0.000    0.000    0.038    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\backend_bases.py:2761(notify_axes_change)
      126    0.000    0.000    0.037    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\backend_bases.py:3327(update)
      126    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\_pylab_helpers.py:56(<genexpr>)
      126    0.001    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\_pylab_helpers.py:105(get_active)
      126    0.000    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\figure.py:75(_entry_from_axes)
      126    0.000    0.000    0.002    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\figure.py:82(bubble)
      126    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\figure.py:278(<genexpr>)
      126    0.003    0.000    0.004    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\figure.py:299(get_children)
      126    0.000    0.000    0.041    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\figure.py:1496(sca)
      126    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\figure.py:2385(get_tight_layout)
      126    0.000    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\figure.py:2389(set_tight_layout)
      126    0.001    0.000    0.049    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\figure.py:2415(set_constrained_layout)
      126    0.001    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\figure.py:2448(set_constrained_layout_pads)
      126    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\figure.py:2510(set_canvas)
      126    0.000    0.000    0.038    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\figure.py:2871(<lambda>)
      126    0.008    0.000    0.047    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\figure.py:3089(init_layoutgrid)
      126    0.001    0.000    0.094    0.001 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\axes\_subplots.py:69(set_subplotspec)
      126    0.003    0.000    0.034    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\axes\_base.py:2045(add_collection)
      126    0.001    0.000    0.010    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\axes\_base.py:2265(update_datalim)
      126    0.001    0.000    0.006    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\axes\_base.py:3637(set_ylabel)
      126    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\axes\_base.py:4036(set_navigate)
      126    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\axis.py:1821(<listcomp>)
      126    0.002    0.000    0.002    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\_layoutgrid.py:77(<listcomp>)
      126    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\_layoutgrid.py:78(<listcomp>)
      126    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\_layoutgrid.py:79(<listcomp>)
      126    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\_layoutgrid.py:80(<listcomp>)
      126    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\_layoutgrid.py:92(<listcomp>)
      126    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\_layoutgrid.py:93(<listcomp>)
      126    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\_layoutgrid.py:95(<listcomp>)
      126    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\_layoutgrid.py:96(<listcomp>)
      126    0.008    0.000    0.039    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\_layoutgrid.py:34(__init__)
      126    0.000    0.000    0.003    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\_layoutgrid.py:126(reset_margins)
      126    0.001    0.000    0.010    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\_layoutgrid.py:136(add_constraints)
      126    0.004    0.000    0.006    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\_layoutgrid.py:145(hard_constraints)
      126    0.002    0.000    0.003    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\_layoutgrid.py:173(parent_constraints)
      126    0.001    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\matplotlib\_layoutgrid.py:213(grid_constraints)
      126    0.000    0.000    0.000    0.000 {method 'values' of 'collections.OrderedDict' objects}
      126    0.001    0.000    0.001    0.000 {method 'globalsetvar' of '_tkinter.tkapp' objects}
      126    0.001    0.000    0.001    0.000 {method 'getboolean' of '_tkinter.tkapp' objects}
      126    0.003    0.000    0.003    0.000 {method 'normalize' of 'pandas._libs.tslibs.timestamps._Timestamp' objects}
      125    0.000    0.000    0.002    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\arrays\datetimelike.py:850(_maybe_mask_results)
      124    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\reportlab\lib\utils.py:57(isSeq)
      120    0.000    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\dtypes\common.py:1718(validate_all_hashable)
   118/98    0.000    0.000    0.002    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.2032.0_x64__qbz5n2kfra8p0\lib\typing.py:269(inner)
      118    0.001    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\series.py:627(name)
      111    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\common.py:526(require_length_match)
      110    0.000    0.000    0.003    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\indexes\base.py:2130(is_floating)
      110    0.000    0.000    0.005    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\indexes\base.py:3317(get_loc)
      110    0.000    0.000    0.003    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\indexes\base.py:5695(_maybe_cast_indexer)
      110    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\reportlab\platypus\paraparser.py:3099(_iReset)
      110    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.2032.0_x64__qbz5n2kfra8p0\lib\html\parser.py:95(reset)
      110    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.2032.0_x64__qbz5n2kfra8p0\lib\_markupbase.py:36(reset)
      110    0.001    0.000    0.001    0.000 {method 'get_loc' of 'pandas._libs.index.IndexEngine' objects}
      109    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\indexes\range.py:806(__len__)
      109    0.053    0.000    0.053    0.000 {built-in method io.open}
      108    0.000    0.000    0.017    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\reportlab\platypus\flowables.py:120(wrapOn)
      108    0.000    0.000    0.017    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\reportlab\platypus\flowables.py:510(wrap)
   108/72    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\reportlab\platypus\tables.py:749(_canGetWidth)
      108    0.000    0.000    0.000    0.000 {method 'fill' of 'numpy.ndarray' objects}
      108    0.000    0.000    0.000    0.000 {method 'update' of '_hashlib.HASH' objects}
      107    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\indexes\base.py:818(dtype)
      105    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.2032.0_x64__qbz5n2kfra8p0\lib\sre_parse.py:295(_class_escape)
      103    0.000    0.000    0.000    0.000 C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.2032.0_x64__qbz5n2kfra8p0\lib\logging\__init__.py:2099(debug)
      102    0.000    0.000    0.001    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\openpyxl\descriptors\base.py:136(__init__)
      102    0.000    0.000    0.000    0.000 {method 'clear' of 'xml.etree.ElementTree.Element' objects}
      102    0.001    0.000    0.001    0.000 {built-in method time.time}
      102    0.004    0.000    0.005    0.000 {pandas._libs.lib.infer_dtype}
      101    0.000    0.000    0.208    0.002 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\internals\managers.py:622(_consolidate_inplace)
      100    0.000    0.000    0.005    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\indexes\base.py:2382(inferred_type)
      100    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\pandas\core\indexes\base.py:4405(_get_engine_target)
       98    0.000    0.000    0.000    0.000 C:\Users\Maximilian\PycharmProjects\hisimupdated\venv\lib\site-packages\reportlab\pdfbase\pdfdoc.py:99(encode)
